exp_id,ix,condition,task_duration,age,sex,report_a,coded_a,report_b,coded_b
3,447,flip,936750,23,male,I think that the amount of dots on the egg determine how many stick blocks are lost when they are combined. I think stripes may also play a part but have not seen any evidence thus far,subtraction,Each dot on an egg will remove one block. Before this second set of tests I was quite certain that each stripe adds 3 blocks but now I am utterly confused!,uncertain
3,448,flip,710920,26,male,The number of dots determine the number of segements the stick is reduced by and the line on the egg seems to have no effect.,subtraction,The number of lines on the egg determines the factor by which the stick segment is multipled to determine the length.,mult
3,449,combine,1106581,43,male,The magic egg multiplies the sticks length by a factor corresponding to the number of lines in the egg.  The 1st egg has 1 line the stick has 3 segments so a multiplication factor of 1 therefore no change to stick length.  The 2nd egg has 2 lines the stick has 2 segments so a multiplication factor of 2 therefore stick length increases to 4 segments.  The 3rd egg has 3 lines the stick has 1 segment therefore a multiplication factor of 3 and stick length increases to 3 segments.,mult,So where the stripes were a multiplication factor in the 1st test each of the dots in the egg reduces the stick length by 1 segment.  Test 1 a single stripe and a single dot. The stripe represents a multiplication factor of 1 so no change but the dot represents the removal of 1 segment from the stick.  Test 2 same for the stripe but 2 dots therefore 2 segments removed.  Test 3 again same for the stripe but 3 dots so all 3 segments of the stick are removed,ground_truth
3,450,flip,427233,29,male,The amount of dots affect how short the length of the stick is.  One dot removes a segment another dot removes another and a third dot removes another.  As we see here 3 dots removes all three segments.,subtraction,Every stick beyond one will always add two segments.  So one stick will never add any length.  But 2+ sticks will always add two segments every time.,add_2
3,451,flip,990022,44,male,The number of dots indicate how many segments disappear.,subtraction,The lines multiply the segments and the dots subtract the segments.,comp
3,452,combine,441507,34,female,Maybe the length of the stick becomes the number of segments it was originally multiplied by the number of stripes on the egg?,mult,The number of dots on the egg should be subtracted from the length of the stick. So the length = (number of initial segments x number of stripes) - number of dots,ground_truth
3,453,flip,723347,41,female,They seem to be changing into a face shape.,uncertain,The more the strips the more the blocks will be used.,complex
3,454,flip,1005318,27,female,The dots on the magic eggs determine how many blocks will fall over once the magic egg strikes the blocks.,subtraction,The number of lines on the magic egg determines how many times the blocks will be multiplied by,mult
3,455,flip,736968,57,female,The number of dots on the eggs corresponds with the number of segments lost on the stick.  For the time being the number of stripes has been constant at 1 and does not appear to have an effect.,subtraction,OK the dots are the number of segments subtracted from the sticks and the stripes are the segment multiplier ... but which way around?! - multiply first using stripes and then subtract the number of dots.,ground_truth
3,456,flip,628207,42,female,the number of spots on the egg take away the same number of sections on the stick,subtraction,the stripes on the egg multiply the stick sections,mult
3,457,flip,808486,40,female,if there is a egg in the blank space then it looses the lines,complex,This one is not easy to figure out as there are no dots in them. test 4 gives 3 blocks there it is as if it is counting the open spaces and the line but in Test 5 it is different.,uncertain
3,458,flip,795070,60,male,Stick and dot = 2; dot right of stick minus one dots above adds one with total of 3 maximum,complex,1 is 3 2 is 2 3 is 1,complex
3,459,combine,1009561,24,female,When the egg touches the stick the number of lines on the egg indicates by what amount the stick multiplies. Ex. If an egg has two lines it will multiply the segments on the stick by 2.,mult,I think the same properties apply to the stripes in this case but now the black spots subtract from the stick segments.,comp
3,460,combine,546518,51,female,The number of stripes in a magic egg determines the number of sticks at the end.,uncertain,For each spot in the magic egg you subtract one stick.,subtraction
3,461,flip,947931,19,female,reduces the number of segments based on the number of dots,subtraction,the dots subtract from the segments by their number. and the number of lines is multiplied by the amount of segments,alt
3,462,combine,836162,24,female,1 stripe on a magic egg has no effect on the segments of the sticks but when the egg has more than on stripe i.e 2 or 3 stripes it increases the sticks by 2 segments ,add_2,1 stripe has no effect on the sticks while one dot removes one segment 2 dots remove 2 segments and 3 dots remove 3 segments,subtraction
3,463,combine,644391,28,male,1-1 seemingly had no effect. 2-2 added 2 possibly doubling the size of the stick 3-1 added 2,add_2,Each black dot seems to decrease the size by one. The stick seemingly had no effect. Or has a value of 1 but is set to negative by the dots.,subtraction
3,464,flip,603476,40,male,Number of dots define the lenght of the stick.,uncertain,It is effecting like a binary digit system. Odd numbers adds 1 from the 3 even numbers are doubled the stick length.,complex
3,465,flip,857416,27,male,I think each dot on an egg will decrease the stick length by 1 segment. Stripes may or may not do something but there is not enough to learn from here.,subtraction,I believe the stripes on the eggs will multiply the stick segments and then the dots reduce the segments.,ground_truth
3,466,flip,734831,31,female,The more features the eggs has i.e.mor spots and stripes the higher the effect the eggs have on the length (number of segments) of the stick they touch. The properties that matter are the spots and stripes on the eggs and the properties that do not matter is the speed at which the eggs travel. ,uncertain,The stripes have more importance than the spots. The more stripes are visible the more the blocks are added. What matters the most is the contents of the eggs and not the speed of the egg.,complex
3,467,combine,664056,27,female,An egg with one stick on it does nothing. An egg with two sticks on it will doube the length. An egg with three sticks on it will add 2 to the length.,complex,Eggs with a single stick on them do nothing. Eggs with two ticks on them double thw length. Eggs with three sticks add two. Eggs with one stick and one ball subtract one. Eggs with one sticks and two ball subtract two. Eggs with one stick and three ball subtract 3.,complex
3,468,combine,704246,20,male,The number of stripes on the eggs indicate by how much you should multiply the segments of the sticks.,mult,The stripes on the eggs indicate by how much you should multiply the segments of the sticks and the dots indicate by how much you should subtract from the eggs.,comp
3,469,combine,690212,26,female,Starting with one stripe you have three boxes  remains the same after. Starting with two stripes  two boxes you end up with two added boxes. Starting with three stripes  one box you end up with three boxes which is equal to stripes.,complex,The more eggs added on the stripes the less boxes in the end.,complex
3,470,flip,697821,23,female,one stripe on the egg indicates a decrease in the length of the stick the number of dots on the egg indicates the number of segments to be removed from the stick.,subtraction,stripes on the egg indicate an increase in segments on the stick. if the number of segments on the stick is greater than the number of stripes on the egg nothing happens. if the number of stripes on the egg is greater than the number of segments on the stick segments are added so the total number of segments match the number of stripes. if the number of segments and number of stripes match the number of segments on the stick is doubled.,complex
3,471,flip,736132,26,female,The black dots inside the magic eggs take away one segment from the stick the orange line is not an important property at this point.,subtraction,Inside a magic egg are beams that are effective and ineffective one beam does not affect the stick more than one beam increases the length of the stick. The dots decrease the length of the stick depending on their number.,complex
3,472,flip,1312495,58,male,The number of stripes is reduced by the number of dots that the magic egg contains.,subtraction,The number of squares is multiplied by the number of lines and then the number of dots is subtracted.,ground_truth
3,473,flip,438824,29,female,The number of spots a magic egg has determines how many columns of the stick are removed. (1 spot removes 1 column 2 spots removes 2 columns 3 spots removes 3 columns.) ,subtraction,The number of red lines on the magic egg determines the number that the columns will be multiplied by. (1 red line columns multiplied by 1; 2 red lines columns multiplied by 2; 3 red lines columns multiplied by 3.),mult
3,474,flip,660300,40,female,Each egg knocks out a block. So 2 eggs will knock out 2 blocks and so on.,subtraction,1 stick doesnt effect the number of blocks. 2 sticks adds 2 blocks and 3 sticks creates a total of 3 blocks.,add_2
3,475,combine,1623447,47,female,The lines on the eggs determine how the sticks will increase in size.  Two lines means it will double three lines mean it will triple.,mult,Each circle decreases the egg by one segment.,subtraction
3,476,flip,407549,32,female,The the amount of dot and and stripes,uncertain,depending on the amount of stripes it will either stay the same or increase,complex
3,477,combine,1019000,32,female,If an egg contains a single stripe the blocks in the stick remain the same. If the egg has double stripes the blocks in the stick double. when there are three stripes on the egg the number of blocks triples.,mult,The dots decrease the number of blocks in a stick depending on its position.,complex
3,478,flip,1063350,47,female,If the dot is fully on the line you double it if the bottom right segment has a dot not touching anything you count it.  if neither no sticks,complex,no idea now cant seem to see the linkage,uncertain
3,479,flip,645133,32,male,each dot gets rid of an extra length - so 1 dot removes one lengthsegment - 2 dots on a magic egg gets rid of 2 lengthssegments and so on ,subtraction,One stripe is neutral and if there is more than one stripe it adds 2 additional segments regardless of how many stripes there are. Each dot removes 1 segment.,add_2
3,480,combine,832263,26,female,The magical eggs multiply the original number of stick segments by the number of stripes on each magical egg. Eg. a magical egg with 3 stripes on will multiply a stick with 1 segment by 3 (3*1=3 segmented-stick).,mult,The original number of segments is multiplied by the number of stripes on each egg then the number of dots on each egg is subtracted from the answer to the multiplication giving the number of segments.,ground_truth
3,481,combine,452225,19,male,If there are more than two stripes on the egg when egg touches the stick it makes it longer by two parts.,add_2,If there are 2 stripes on the egg or more the length of the stick is increased by 2 parts but if there is a dot that touches the stripe then the length of the stick is decreased by number of all dots on the egg,complex
3,482,flip,1861771,32,female,the more spots the longer in length the stick is ,uncertain,the magic eggs need spots to make longer length sticks.,complex
3,483,flip,472897,38,female,Each spot reduces the length of the stick by 1 part.,subtraction,The number of sticks multiplies the by number of stripes,mult
3,484,combine,421913,34,female,More than two strips on the eggs affect the length of the stick. If there is more than one stripe an extra two is added to the length of the stick.,add_2,For every dot there is a segment of the stick taken away.,subtraction
3,485,combine,648699,43,male,Multiply the number of stripes by the number of squares in the before state to get to the after state,mult,Number of squares at the start minus the number of dots at the start,subtraction
3,486,combine,464712,36,male,Eggs with two or three lines seem to add two additional stick segments.,add_2,The black dots remove stick segments while only one line does not add any segments.,subtraction
3,487,flip,783062,35,female,(The number of dots that touch stripes) and (the number of loose floating dots) are maybe 2 calculators? Where the amount of floating dots marks an amount to be removed as well as the amount touching the stripe marking an amount to be removed?,complex,The stripes indicate the multiplier of the amount of sticks there were before,comp
3,488,flip,413570,23,male,When there is one line on the egg (like in this test) the amount of dots on the egg determines how many segments of the stick are lost (so how much it is shortened),subtraction,The stick segments (length) are multiplied by the amount of lines on the egg. This seems to be the case as long as no dots are present,mult
3,489,flip,948824,42,female,The number of dots on each egg determines how many segments the sticks decrease by. For example one dot decreases by one segment two dots decreases by two segments and three dots decreases the stick by three segments,subtraction,If there is one stripe then the number of segments remains the same. If there are two stripes then the length of the stick is doubled. If there are three stripes then the length is tripled on the stick.,mult
3,490,flip,683310,37,female,I think the number of spots in the egg is related to the number of segments removed from the sticks.  An egg with 1 spot removes 1 segment of stickan egg with 2 spots removes 2 segments of the stick etc.  I cant see that the stripe has an effect at the moment. ,subtraction,It appears as I said above that the number spots in the egg directly corresponds to the number of segments removed from the stick.  However it now appears that the number of stripes present in the egg provides a multiplication factor so if there is 1 stripe the number of segments is multiplied by 1 (hence no change in the first set of magic eggs shown before my first prediction) but 2 stripes multiplies the number of segments by 2 as shown in test 5 and 3 stripes multiplies the number of segments by 3 as shown in test 6.,comp
3,491,combine,589328,38,female,The more lines inside the egg seem to increase length,complex,each dot decreases the length by 1,subtraction
3,492,flip,836935,21,male,its the number of sticks minus (-) the number of dots in the magic egg. So if the number of sticks is 3 and the number of dots in the magic egg is 2 the remaining segments of the stick will be = 3-2 = 1 segment.,subtraction,Its the number of segments in the stick multiplied by the number of stripes in the magic egg minus the number of dots in the magic egg. So if : stripes = 3 dots = 2 stick segments = 1  it will be 1 x 3 - 2 = 1 segment.,ground_truth
3,494,combine,616753,37,female,long lines (eg. on test 1 and in the centre of test 3) do nothing to the sticks. short lines (eg. on test 2 and on the outer edges of test 3) add +1 to the stick - so for test 2 and test 3 which both have 2 short lines 2 sections were added to the sticks,add_2,I still think that short lines add +1 to the sticks. Now I think that each dot removes a section regardless of where it is placed within the egg,subtraction
3,495,combine,700279,42,female,The number of sticks in the egg cause the original number of segments to multiple by this number eg. 3 sticks in the egg x 1 segment = 3 segments,mult,The stick in the egg multiples the segment by its value and the dots in the egg remove one segment,ground_truth
3,496,combine,677560,45,female,The number of stripes on the egg is a multiplier.,mult,The number of spots indicates a subtraction.,subtraction
3,497,combine,347018,39,male,Number of lines increases power beyond having just one,complex,Spots are minuses to the effect,subtraction
3,498,combine,397257,52,male,1 stripe equals no change or zero 2 stripes adds 2 to the length and 3 stripes brings the total length to 3,add_2,This time the dot will reduce the length by 1 overriding the stripe. 1 dot equals minus 1 of the length 2 dots minus 2 of the length and so on,subtraction
3,499,combine,854340,53,female,each egg multiplies the stick segments by the amount of lines on it. for example on number 3 the egg had 3 lines and the stick was one segment. 3 times the one segment resulted in a stick with 3 segments.,mult,The lines on the egg multiply the amount of stick segments then the dots in the egg are subtracted from that number. for example on number 6 the 3 stick segments are multiplied by one (one red line) which equals 3 the 3 (3 dots) are subtracted which equals zero.,ground_truth
3,500,combine,556664,45,female,The number of stripes change the length of the stick - one stripe does not change the length whereas 2 and 3 stripes both make the stick 2 segments longer.,add_2,2 or 3 stripes on the eggs make the sticks 2 segments longer whilst 1 stripe on the egg keeps the stick the same length.  Spots on the egg cause the stick to become shorter by the same number of segments as there are spots.,add_2
3,501,combine,1152218,58,male,egg with one line has no effect. egg with two lines will double stick length. egg with three lines will triple the stick length.,mult,eggs with lines multiply the stick length by the number of lines in the egg. eggs with lines and dots multiply the stick length by the number of lines and then remove a stick length per dot according to the number of dots in the egg.,ground_truth
3,502,combine,1403838,63,male,The egg with two stripes doubles the length of the stick. The egg with three stripes equates to the same length of the stick. The first egg has no bearing on the stick length.,complex,Depending on the number of dots in the egg the sticks are reduced respectively ie the egg with one dot reduces the stick by one segment. The egg with two dots reduces the stick by two segments and the third removes the stick altogether. The dots are the main property that matter.,subtraction
3,503,combine,332252,34,male,Number of stripes x number of segments. e.g. 2x2=4 3x1=3 and so on.,mult,Same as before but the spots reduce one unity from the segments. So (n stripes x n segments) - n spots.,ground_truth
4,512,combine,510952,39,female,The number and placement of dots on the egg matters as they dictate what happens to the sticks. Different eggs can have the same impact on the sticks - eg. two different pattern eggs (examples 2  3)  both caused the stick to grow by two boxes. Some eggs do not change the sticks at all (example 1). ,add_2,The orange stripes will shorten the length of the sticks in proportion to the number of stripes. eg. 3 Stripes will shorten a stick by 3 boxes.,subtraction
4,513,flip,418644,28,female,The stick loses one segment for every line within the egg. I cant tell anything about the dots just now as the number of dots remained constant across all three test conditions,subtraction,The stick loses one segment for every line in the egg but gains2 segments if the number of dots is greater than 1,complex
4,514,flip,350998,27,male,Currently my best guess is that the stick decreases in size based on how many stripes the egg has (ie one stripe means it decreases by one). However we cant be sure of what the spots do even as they seem not to matter as they do not change in the three tests.,uncertain,The stick decreases by number of stripes and is multiplied by number of spots. I would need to see changing amounts of spots AND stripes to be sure of how these worked together.,uncertain
4,515,flip,373502,18,female,the number of stripes on the egg represent the number of blocks taken away from the stick. the number of dots do not matter,subtraction,the number of stripes on the egg represents how many blocks get taken away. 1 dot does not affect the block but more than one dot adds two blocks to the stick,complex
4,516,combine,392410,26,female,When touching the sides of the circle they dont add anything but if in the centre of the circle they add a block. For every block in the centre a new block will be added.,complex,The number of lines gets taken away from the blocks.,subtraction
4,517,combine,576877,36,female,1 has no power 2 doubled the stick in length 3 increased the stick ,complex,1 line minus 1 block of the stick 2 lines minuses 2 blocks of the stick 3 lines minuses 3 blocks of the stick,subtraction
4,518,combine,402955,36,female,The sticks increase in segments when the magic egg touches it. The more dots the magic eggs have the more the segments increase.,complex,The segments decrease down to the number of sticks are inside the egg,subtraction
4,519,flip,548884,27,female,If the spot is touching the side of a line it decreases the number of segments by one. If the dot is in the middle of a line it will decrease the amount of segments by the number of lines in the egg.,complex,dots increase segments whereas stripes decrease segments,complex
4,520,flip,307009,40,male,0 three lines,uncertain,the dots alone dont matter its the lines,uncertain
4,521,combine,428075,55,female,The number of dots affect the sticks - in this case more than one dot will make the sticks longer by 2.,add_2,The number of red lines indicate the number by which the sticks will get shorter.,subtraction
4,522,flip,438725,24,female,I think for every stripe on the egg it reduces the stick by 1 block. I dont think the spots matter as it was only ever the amount of stripes changing on each egg.,subtraction,I think the spots multiply with the number of blocks already there. So 3 spots and 1 block turns into 3 blocks or 2 blocks and 2 spots turns into 4 blocks.,mult
4,523,flip,469035,22,male,The magic eggs decrease the length of the stick,complex,When theres one magic egg the blocks dont increase nor decrease when theres 2 magic eggs the the blocks increase by 2 and when theres 3 the blocks decrease by 2,add_2
4,524,combine,685170,34,female,I think if the amount of eggs is less than the number of sticks then nothing happens. If the number of eggs is equal to or greater than it adds two to the stick. ,complex,One stick inside the circle = one bar gone from the stick.,subtraction
4,525,flip,357641,27,male,The number of diagonal lines on the egg represent how much the sticks shrink. 2 lines on the egg = stick shrunken by 2 etc,subtraction,The dots have a multiplying effect on the sticks. for every dot the stick length multiplied by that amount. 1 dot = length multiplied by 1 (ie the same length). 2 dots = stick length is multiplied by 2 etc,mult
4,526,flip,561255,26,female,the three lines in the egg indicates how many segments will be removed from the stick ,subtraction,you multiply the squares by the dots,mult
4,527,combine,251368,34,female,even number of spots increase the stick length,complex,deduct blocks by number of stripes,subtraction
4,528,flip,288212,26,female,The amount of lines reduces the length of the stick as long as one of the lines has a spot on it.,complex,If there are magic eggs with a line on and one spot then it will reduce the sticks by the amount of lines. If there are magic eggs with no lines and more than one spot then it will increase the sticks by two.,complex
4,529,combine,493418,29,female,the more the eggs the more the stripes,complex,the number of stripes does not affect the stripes,uncertain
4,530,flip,386446,39,male,At this point I think it relates to the number of red stripes on the egg. Each stripe removed one segment of stick.,subtraction,Stripes remove pieces of stick depending on how many stripes are present. Dots add segments of stick as long as there is more than 1 dot.,complex
4,531,flip,302538,21,female,Depending on the number of sticks within the circle this amount will be knocked off from the blocks. For example if there is 3 sticks within the circle and 3 blocks all blocks will be removed. ,subtraction,I am not sure.,uncertain
4,532,flip,617002,28,male,A magic egg reduces the sticks length by the number of stripoes it has.,subtraction,The number of dots on the egg increases the stick length by mutiplication. So dot will increase the length by a multiple of 1,mult
4,533,combine,436384,34,female,1 spot has no change in the stick however 2 and 3 spots add 2 segments to the stick more than one spot adds 2 to the stick?,add_2,one spot no affect more than one adds 2 segments. The sticks take away their corresponding number so 2 sticks removes 2 segments.,subtraction
4,534,flip,309250,23,female,The number of sticks determines the number of tiles that disappear. So if an egg is with one stick one tile disappears etc.,subtraction,The number of eggs multiplies the number of tiles. For example two  eggs on two tiles means will have 4 tiles as the eggs have multiplied the tiles by the number of eggs (2x2=4),mult
4,535,flip,243909,47,male,The number of stripes indicates how much they will change the stick by. The position of the dot determines whether the egg will shorten or lengthen the stick,complex,Dots make the sticks longer Stripes make the sticks shorter,complex
4,536,combine,234121,28,male,the eggs dots add on the same amount of stripes,complex,more stripes on an egg take away that amount from the other stripes,subtraction
4,537,combine,349623,30,female,The length of the stick is determined by the number of spots on the egg.,complex,The more lines there are on the egg the shorter the stick gets,complex
4,538,combine,370929,32,male,The dots are a multiplier to the number of sticks. So if there is one dot the sticks will be multiplied by one and two dots will multiply the sticks by two etc. The placement of the dots makes no difference.,mult,The dots multiply the number of sticks and then the red stripes remove sticks equal to the number of stripes.  So one dot and three stripes multiplies the sticks by one and then removes 3.,ground_truth
4,539,combine,296561,23,male,a group of two dots adds two segments to the stick odd dots left out do nothing.,add_2,Each stripe removes a segment from the stick while groups of two dots add two segments to the stick.,add_2
4,540,combine,492936,37,male,The number of dots on the eggs are like times tables. eg. 2 dots means stick times 2 dots. so 3 dot eggs are like 3 dot eggs x 1 stick. ,mult,each strip acts like a -1 number to the number of stick segments. This is my quess.,subtraction
4,541,combine,302888,47,female,the length of stick is multiplied by the number of dots.,mult,The dot multiplies the length of stick by the number of dots. The amount of lines are then subtracted from the total.,ground_truth
4,542,flip,621384,44,male,With only one spot the number of lines removed are equal to the stripes on the magic egg. The position of the spot does not matter,subtraction,stripes act as a deductor. in the absence of stripes. spots are a multiplier of the original . e.g 4 1 spot x 3 bars 5 2 spots x 2 bars 6 3 x 1,mult
4,543,flip,395038,21,male,The number of sticks is the same as the number of segments removed,subtraction,The dots add segments based on a rounded down even number. i.e. the 1 dot rounds down to 0 while the 3 rounds down to 2 and 2 stays at 2,complex
4,544,flip,218850,24,female,A dot in the egg makes the squares decrease,complex,the dot makes the squares multiply,mult
4,545,flip,310861,32,female,my best guess who be the amount of sticks that are in place,uncertain,i think the amount of eggs in the ball determines the amount of blocks,uncertain
4,546,combine,383956,33,female,Higher up the spots are the more they increase the size of the stick,complex,Under the line takes one away. above the line takes two away. Middle line takes away three.,complex
4,547,combine,437994,55,female,The number of dots is multiplied against the number of sticks. Son oen dot one stick three dots three sticks,mult,Dots multiply the lines and lines inside the egg reduce the lines by one per line inside the egg,ground_truth
4,548,combine,357765,33,female,i think one dot in the egg keeps the stick the same length  i think 2 eggs adds two and i think 3 dots increases or decreases the stick to 3,complex,that the black dot does nothing and you take away the amount of lines from the stick you have,subtraction
4,549,flip,820703,33,female,the number of sticks determines the segments,uncertain,dots x segments,mult
4,550,combine,452640,27,female,Any number after 1 add 2 squares ,add_2,Boxes are removed for the amount of strips there are,subtraction
4,552,flip,371740,41,male,The number of stripes equates to the pieces of stick removed.  Though as the number of spots was identical on all 3 this is hard to summise.,subtraction,Number of dots multiplies the number of sections of the stick.,mult
4,553,combine,528440,32,male,The eggs multiply the length of the stick by the number of dots on the egg.,mult,The length of the stick is multiplied by the number of dots on the egg. The length of the stick is decreased by the number of stripes on the egg. Since we have only seen eggs with no stripes and eggs with one dot and some stripes it is impossible to tell whether the multiplication or subtraction is performed first.,ground_truth
4,554,combine,422069,31,female,The number of spots on the egg increases the length of the stick (e.g. example 1 there was only 1 spot so it did not change egg 2 had 2 spots which added 2 segments and egg 3 had 3 spots and added 3 segments) ,add_2,The number of stripes on the egg remove the corresponding number of segments from the stick.,subtraction
4,555,flip,533203,26,male,the strips  on the egg determine how many segments of the stick is redued when the egg touches the stick,subtraction,the dots in the egg are like an addition they add to the segments of the stick when they touch,complex
4,556,flip,409584,31,female,the number of stripes on the egg indicates how many blocks it will take off of the stick length,subtraction,the spots indicate how many times the blocks are multiplied by- eg x2 or x3 etc,mult
4,557,flip,438626,28,other,The number of stripes on the egg is the same as the number of segments that are removed.,subtraction,You times the segments by the number of spots present on the egg.,mult
4,558,flip,577935,22,female,more lines less green boxes,complex,the number of black dots effects the green blocks,uncertain
4,559,combine,574206,40,female,The amount of spots that are on the egg is times the amount of sticks after they meet so 1 spot with three sticks (1x3) stays as 3 2 spots with 2 sticks (2x2) changes to 4 sticks and 3 spots with 1 stick (1x3) changes to 3 sticks,mult,The amount of sticks on the egg is the amount of blocks taken away when they meet,subtraction
4,560,flip,516096,27,female,The stripes on the eggs correspond to how many segments disappear on the stick,subtraction,I would of guessed that the dots equate to how many segments are added onto the stick but not all of them follow this theory,uncertain
4,561,combine,333361,19,male,Number of dots is a multiplier e.g. for 3 dots multiple no of segments by 3,mult,The number of lines are subtracted from the number of segments e.g. for 3 lines 3 segments will be subtracted,subtraction
4,562,flip,703969,20,female,The number of stripes on the eggs indicate how many sectors of length from the sticks will be consumed.,subtraction,The number of spots indicate the multiple of sectors whereas the sticks eliminate the sectors of stick. These coincide for example: if there is 3 sections of stick originally and this comes into contact with the egg with 1 spot that is 1x3. However if there is a line on the egg this indicates how many sections will be eliminated. Going back to the aforementioned example if there was 2 lines it would consume 2 sections and there would be 1 section of the stick length left,mult
4,563,combine,376670,27,female,The stick may grow dependant upon how many dots are in the circle. Also depends if one of the circles in the dot makes contact with the stick if it does it seems to grow if it doesnt then no growth.,complex,The amount of lines in the egg once it makes contact with the stick is how many blocks the stick decreases by.,complex
4,564,combine,402657,28,female,The stick multiplies in length by the amount of dots that are on the egg. ,mult,I believe that the length of stick is multiplied by the amount of dots in the egg first and then the number of lines in the egg is taken off the length of the stick.,ground_truth
4,565,flip,507026,57,female,the stripes match the amount of sticks that disappear when hit,subtraction,the eggs make the sticks multiply by the amount of eggs inside circle,mult
4,566,flip,563263,53,female,The number of lines in the egg determines how many segments are reduced in the stick.  There was one line and the stick reduced by 1 segment with two lines the stick reduced by 2 segments and when there were three lines the stick reduced by 3 segments.  ,subtraction,there are no lines in the eggs so logic suggests that the stick is influenced by the dots.  In the first egg with one dot the stick size remained the same with the second the stick increased by 2 and  there were two dots.  In the final egg the stick increased by 2 and there were three dots.  The position of the dots may be significant and in the second and third eggs each has a dot touching the edge of the egg which suggest that this is what causes the stick to increase by 2 segments.,complex
4,567,flip,589111,45,male,The number of lines inside the egg determine how many segments are removed.,subtraction,one spot changes nothing 2 or more spots adds two segments.,add_2
4,568,flip,495065,24,female,The amount of red lines determines how many segments of the stick disappear. ,subtraction,I believe that the number of dots is multiplied by the number of segments.,mult
4,569,flip,616019,30,male,The number of stripes determines how many blocks the length of the stick shortens by. So 1 stripe = 1 block reduction 2 stripes = 2 block reduction and so on,subtraction,The length of the stick multiplies by the number of dots on the egg so 1 spot has no impact 2 spots double the length 3 spots treble the length and so on,mult
4,570,combine,654297,29,female,My best guess is that the more spots are in the magic eggs the more chances there are of them changing the length of the sticks. The first one only had one and the stick remained the same length. The second and third ones had more in them resulting in an extension to the length of the stick.,complex,With these sets of magic eggs from what I picked up is that when they have the orange sticks in them they kind of deduct from the length of the outside blocks. So if there are no blocks and no spots in the eggs the blocks remain the same. The more orange sticks there are the less the blocks become according to the number of the orange sticks.,complex
4,571,combine,848571,84,male,The additional segments do not seem to be correlated with the number of spots on the eggs,uncertain,One stripe equals minus one. Dots are not relevant.,subtraction
4,572,combine,294876,41,female,black dots not touching the sides of the egg determine how many rectangles will be added.,complex,plus the number of black balls in the square not touching sides minus red sticks,subtraction
4,573,flip,827032,44,female,The magic egg remove the number of segments as its number of stripes.,subtraction,If the magic egg has more than one dot it add two in regardless of the number and if is number is one there is no effect.,add_2
4,574,flip,737010,65,female,I think it is just random whether sticks elongate or not therefore it doesnt matter how many spots or stripes there are. These are magic eggs after all,uncertain,it has nothing to do with the spots or stripes there is no logical pattern to the magic,uncertain
4,575,flip,418781,24,female,Almost all these sticks decrease when tested,complex,The properties that matter the most is the changing of sticks. Most sticks increased in the study.,complex
4,576,combine,339754,34,female,I am sorry but I really dont have a guess for these. I cant see any pattern whatsoever at the moment. Ive looked over them a number of times.,uncertain,These are all minus blocks depending on the number of stripes! The dots seem to be irrelevant,subtraction
4,577,flip,1979856,24,female,each ball is (*-1) and each stick describes number (1 stick 1 block),subtraction,Id need to think about this a while longer.  One ball could be a negative while higher numbers of balls add more balls but in tiers (e.g. 2 balls or three balls is +2) Or perhaps the positions of the balls (touching the sticks or not touching sticks) affects the cumulative effect.,complex
4,578,flip,491238,51,male,One segment is knocked off for each stick that the egg contains.,subtraction,Now Im not at all confident. One dot did not add or subtract any segments two or three dots added two. So I would guess that two segments get added if there are more than one dot.,complex
4,579,flip,460960,27,female,The more orange stripes there are the shorter the length of the stick (inverse relationship between stripes and segments of stick). The number of spots dont seem to matter in this case as there are only one spot in the three instances.,complex,With a spot there is a minimum of 3 segments in the stick. As such the spots add segments to the stick while the orange stripe decreases the segments in the stick. Eg. 1 spot would have 3 segments in the stick and 1 spot with 2 stripe would have 1 segment (3 - 2) in the stick.,complex
4,580,flip,909893,20,male,my best guess is that one black dot and one red line on a magic egg   will lead to a decrease in the length of the segment by one block  and that one black dot and two red lines on the magic egg   will lead to a decrease in the length of the segment by two blocks  and that one black dot and three red lines on a magic egg  will lead to a decrease in the length of the segment by three blocks.,complex,one black ball on an egg will lead to the segment being multiplied by 1 2 black ballsdots on a egg will lead to the segment being doubled multiplied by two3 black ballsdots on a egg will lead to the segment being tripled or multiplied by 3,mult
4,581,combine,463151,19,male,The number of dots is a multiplier.  Starting length of stick * Number of dots = Final length of stick,mult,Both stripes and dots matter. The number of dots is a multiplier. The number of stripes is subtracted.  Either: (Starting length of stick * Number of dots) - Number of stripes = New length of stick OR (Starting length of stick - Number of stripes) * Number of dots = New length of stick,ground_truth
4,582,combine,865158,70,male,An even number will increase the length of the stripes.,complex,The dots predict the length of the sticks but the stripes reduce that number.,complex
4,583,flip,310176,34,male,The number of stripes on the egg relate to how many segments are removed. However its only activated if there is a dot,subtraction,1 dot does nothing but every subsequent dot adds a segment,complex
4,584,flip,1191379,59,female,Each stripe on the egg reduces the stick length by 1. Hence 2 stripes means the stick reduces in length by 2.,subtraction,Ok so the number of dots also matters. You need to multiply the stick length by the number of dots and THEN subtract the number of stripes.,ground_truth
4,585,flip,555768,23,male,The sticks inside the eggs matters the most. For each stick inside the egg it costs the stripes 1 stripe,subtraction,The magic egg can only perform magic when the length of stripes is 2 or less than 2,complex
